"country","indicator","debt_2022"
"Low & middle income","IMF repurchases and charges (TDS, current US$)","26665132549"
"Low & middle income","Interest payments on external debt, general government sector (PPG) (INT, current US$)","80764612015"
"Low & middle income","Interest payments on external debt, long-term (INT, current US$)","307000000000"
"Low & middle income","Interest payments on external debt, other public sector (PPG) (INT, current US$)","31383857279"
"Low & middle income","Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)","330920841"
"Low & middle income","Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)","194000000000"
"Low & middle income","Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)","113000000000"
"Low & middle income","Interest payments on external debt, public sector (PPG) (INT, current US$)","113000000000"
"Low & middle income","Multilateral debt service (TDS, current US$)","61254152603"
"Low & middle income","OPS, bilateral (AMT, current US$)","7904764541"
"Low & middle income","OPS, bilateral (INT, current US$)","1821207506"
"Low & middle income","OPS, bilateral (TDS, current US$)","9725972047"
"Low & middle income","OPS, bonds (AMT, current US$)","38380918394"
"Low & middle income","OPS, bonds (INT, current US$)","15631573560"
"Low & middle income","OPS, bonds (TDS, current US$)","54012491954"
"Low & middle income","OPS, commercial banks (AMT, current US$)","38152316082"
"Low & middle income","OPS, commercial banks (INT, current US$)","8906219535"
"Low & middle income","OPS, commercial banks (TDS, current US$)","47058535616"
"Low & middle income","OPS, multilateral (AMT, current US$)","6482559332"
"Low & middle income","OPS, multilateral (INT, current US$)","738507157.4"
"Low & middle income","OPS, multilateral (TDS, current US$)","7221066490"
"Low & middle income","OPS, multilateral concessional (AMT, current US$)","78831946"
"Low & middle income","OPS, multilateral concessional (INT, current US$)","9928687.9"
"Low & middle income","OPS, multilateral concessional (TDS, current US$)","88760633.9"
"Low & middle income","OPS, official creditors (AMT, current US$)","14387323873"
"Low & middle income","OPS, official creditors (INT, current US$)","2559714664"
"Low & middle income","OPS, official creditors (TDS, current US$)","16947038537"
"Low & middle income","OPS, other private creditors (AMT, current US$)","3633958701"
"Low & middle income","OPS, other private creditors (INT, current US$)","4286349521"
"Low & middle income","OPS, other private creditors (TDS, current US$)","7920308222"
"Low & middle income","OPS, private creditors (AMT, current US$)","80167193177"
"Low & middle income","OPS, private creditors (INT, current US$)","28824142616"
"Low & middle income","OPS, private creditors (TDS, current US$)","109000000000"
"Low & middle income","PNG, bonds (AMT, current US$)","101000000000"
"Low & middle income","PNG, bonds (INT, current US$)","35484817680"
"Low & middle income","PNG, bonds (TDS, current US$)","136000000000"
"Low & middle income","PNG, commercial banks and other creditors (AMT, current US$)","503000000000"
"Low & middle income","PNG, commercial banks and other creditors (INT, current US$)","158000000000"
"Low & middle income","PNG, commercial banks and other creditors (TDS, current US$)","661000000000"
"Low & middle income","PPG, bilateral (AMT, current US$)","48771784970"
"Low & middle income","PPG, bilateral (DIS, current US$)","96362557455"
"Low & middle income","PPG, bilateral (INT, current US$)","9628950441"
"Low & middle income","PPG, bilateral (TDS, current US$)","58400735411"
"Low & middle income","PPG, bilateral concessional (AMT, current US$)","7255587076"
"Low & middle income","PPG, bilateral concessional (INT, current US$)","1174396614"
"Low & middle income","PPG, bilateral concessional (TDS, current US$)","8429983689"
"Low & middle income","PPG, bonds (AMT, current US$)","97557356156"
"Low & middle income","PPG, bonds (INT, current US$)","77215580046"
"Low & middle income","PPG, bonds (TDS, current US$)","175000000000"
"Low & middle income","PPG, commercial banks (AMT, current US$)","54740142662"
"Low & middle income","PPG, commercial banks (DIS, current US$)","28208268040"
"Low & middle income","PPG, commercial banks (INT, current US$)","11880651471"
"Low & middle income","PPG, commercial banks (TDS, current US$)","66620794133"
"Low & middle income","PPG, multilateral (AMT, current US$)","51163901368"
"Low & middle income","PPG, multilateral (DIS, current US$)","74084384780"
"Low & middle income","PPG, multilateral (INT, current US$)","10090251236"
"Low & middle income","PPG, official creditors (AMT, current US$)","99935686337"
"Low & middle income","PPG, official creditors (DIS, current US$)","170000000000"
"Low & middle income","PPG, official creditors (INT, current US$)","19719201677"
"Low & middle income","PPG, other private creditors (AMT, current US$)","4846740684"
"Low & middle income","PPG, other private creditors (DIS, current US$)","2350993875"
"Low & middle income","PPG, other private creditors (INT, current US$)","4490928374"
"Low & middle income","PPG, private creditors (AMT, current US$)","157000000000"
"Low & middle income","PPG, private creditors (DIS, current US$)","54354280240"
"Low & middle income","PPG, private creditors (INT, current US$)","93587159891"
"Low & middle income","PPG, private creditors (TDS, current US$)","251000000000"
"Low & middle income","Principal repayments on external debt, general government sector (PPG) (AMT, current US$)","158000000000"
"Low & middle income","Principal repayments on external debt, long-term (AMT, current US$)","861000000000"
"Low & middle income","Principal repayments on external debt, other public sector (PPG) (AMT, current US$)","94554517050"
"Low & middle income","Principal repayments on external debt, private guaranteed by public sector (PPG) (AMT, current US$)","300423428.5"
"Low & middle income","Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)","604000000000"
"Low & middle income","Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)","257000000000"
"Low & middle income","PRVG, bilateral (AMT, current US$)","16648339.4"
"Low & middle income","PRVG, bilateral (INT, current US$)","3802697.2"
"Low & middle income","PRVG, bilateral (TDS, current US$)","20451036.6"
"Low & middle income","PRVG, bonds (INT, current US$)","271854897.4"
"Low & middle income","PRVG, bonds (TDS, current US$)","271854897.4"
"Low & middle income","PRVG, commercial banks (AMT, current US$)","111848184.7"
"Low & middle income","PRVG, commercial banks (INT, current US$)","43893602.5"
"Low & middle income","PRVG, commercial banks (TDS, current US$)","155741787.2"
"Low & middle income","PRVG, multilateral (AMT, current US$)","171926904.4"
"Low & middle income","PRVG, multilateral (INT, current US$)","11369643.9"
"Low & middle income","PRVG, multilateral (TDS, current US$)","183296548.3"
"Low & middle income","PRVG, official creditors (AMT, current US$)","188575243.8"
"Low & middle income","PRVG, official creditors (INT, current US$)","15172341.1"
"Low & middle income","PRVG, official creditors (TDS, current US$)","203747584.9"
"Low & middle income","PRVG, private creditors (AMT, current US$)","111848184.7"
"Low & middle income","PRVG, private creditors (INT, current US$)","315748499.9"
"Low & middle income","PRVG, private creditors (TDS, current US$)","427596684.6"
"Low & middle income","PS, bilateral (AMT, current US$)","48755136630"
"Low & middle income","PS, bilateral (INT, current US$)","9625147744"
"Low & middle income","PS, bilateral (TDS, current US$)","58380284374"
"Low & middle income","PS, bonds (AMT, current US$)","97557356156"
"Low & middle income","PS, bonds (INT, current US$)","76943725149"
"Low & middle income","PS, bonds (TDS, current US$)","175000000000"
"Low & middle income","PS, commercial banks (AMT, current US$)","54628294477"
"Low & middle income","PS, commercial banks (INT, current US$)","11836757869"
"Low & middle income","PS, commercial banks (TDS, current US$)","66465052346"
"Low & middle income","PS, multilateral (AMT, current US$)","50991974463"
"Low & middle income","PS, multilateral (INT, current US$)","10078842403"
"Low & middle income","PS, multilateral (TDS, current US$)","61070816866"
"Low & middle income","PS, multilateral concessional (AMT, current US$)","9498150309"
"Low & middle income","PS, multilateral concessional (INT, current US$)","1791963355"
"Low & middle income","PS, official creditors (AMT, current US$)","99747111093"
"Low & middle income","PS, official creditors (INT, current US$)","19703990147"
"Low & middle income","PS, official creditors (TDS, current US$)","119000000000"
"Low & middle income","PS, other private creditors (AMT, current US$)","4846740684"
"Low & middle income","PS, other private creditors (INT, current US$)","4490928374"
"Low & middle income","PS, other private creditors (TDS, current US$)","9337669058"
"Low & middle income","PS, private creditors (AMT, current US$)","157000000000"
"Low & middle income","PS, private creditors (INT, current US$)","93271411391"
"Low & middle income","PS, private creditors (TDS, current US$)","250000000000"
"Low income","Debt service on external debt, general government sector (PPG) (TDS, current US$)","10044212162"
"Low income","Debt service on external debt, long-term (TDS, current US$)","32399310083"
"Low income","Debt service on external debt, other public sector (PPG) (TDS, current US$)","2231864646"
"Low income","Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)","308126"
"Low income","Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)","19992529716"
"Low income","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)","12406780367"
"Low income","Debt service on external debt, public sector (PPG) (TDS, current US$)","12406433052"
"Low income","Debt service on external debt, total (TDS, current US$)","32747645558"
"Low income","Disbursements on external debt, long-term (DIS, current US$)","17317080566"
"Low income","Disbursements on external debt, public and publicly guaranteed (PPG) (DIS, current US$)","16966385559"
"Low income","GG, bilateral (AMT, current US$)","3034906034"
"Low income","GG, bilateral (INT, current US$)","686957099.8"
"Low income","GG, bilateral (TDS, current US$)","3721863133"
"Low income","GG, bonds (AMT, current US$)","750000000"
"Low income","GG, bonds (INT, current US$)","355894000"
"Low income","GG, bonds (TDS, current US$)","1105894000"
